DepCode;DepLib;ComInsee;ComLib;InsNumeroInstall;InsNom;EquipementId;EquNbEquIdentique;ActCode;Sport / Activité;Niveau pratiqué;NatureLibelle;gps;InsNoVoie;InsLibelleVoie;InsCodePostal;Utilisation;Utilisateurs;typeerp;EquipementTypeCode;EquipementTypeLib;InsArrondissement;Famille type d'équipement
92;Hauts-de-Seine;92049;Montrouge;920490013;Lycee Professionnel Jean Monnet;152622;1;7901;Tennis;Non défini;Découvert;48.812637, 2.304449;;128 Avenue Jean Jaures;92120;Formation sportive;Scolaires / Universités;Établissement d'enseignement, colonie de vacances, crèche;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
92;Hauts-de-Seine;92049;Montrouge;920490024;Ecole Normale Superieure;152636;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.82161, 2.31531;1;Rue Maurice Arnoux;92120;Récréation sportive,Formation sportive;Scolaires / Universités;Établissement d'enseignement, colonie de vacances, crèche;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92050;Nanterre;920500049;Entente Sportive de Nanterre;152790;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.87835, 2.20251;138;Rue de Garches;92000;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;1105;Mur de tennis;;Mur et fronton
92;Hauts-de-Seine;92051;Neuilly-sur-Seine;920510029;Easy Driver (Terrains de Tennis Gan);150073;2;7901;Tennis;Entrainement;Découvert;48.889081, 2.277994;48 BIS;Boulevard Victor Hugo;92200;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92062;Puteaux;920620014;Tennis Municipal du Chemin Vert;152872;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.8906, 2.2313;1;Boulevard Frank Kupka;92800;Récréation sportive,Formation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92062;Puteaux;920620025;Tennis Municipaux de l'Ile de Puteaux;152887;3;7901;Tennis;Entrainement;Intérieur;48.871489, 2.236485;;;92800;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630007;Stade du Parc;152942;2;7901;Tennis;Compétition nationale;Découvert;48.872595, 2.161703;;298 Avenue Napoleon Bonaparte;92500;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630035;Tennis Club du Suresnes;153063;1;7901;Tennis;Compétition internationale;Découvrable;48.866705, 2.206455;83;Rue des Houtraits;92500;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;"Établissement sportif couvert;Structure gonflable";501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630035;Tennis Club du Suresnes;153065;2;7901;Tennis;Compétition internationale;Intérieur;48.866957, 2.206505;83;Rue des Houtraits;92500;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630069;Stade du Vert Bois / As Messine Paris;153131;4;7901;Tennis;Entrainement;Découvert;48.865, 2.156849;;Cote de la Jonchere;92500;Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630091;Paris Country Club;264541;1;7901;Tennis;Compétition internationale;Découvert;48.861354, 2.196168;121;Rue du Lieutenant Colonel de Montbrison;92500;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
92;Hauts-de-Seine;92063;Rueil-Malmaison;920630091;Paris Country Club;264618;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.861383, 2.197582;121;Rue du Lieutenant Colonel de Montbrison;92500;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
92;Hauts-de-Seine;92071;Sceaux;920710012;Plateau Sportif Marie Curie;153302;1;7901;Tennis;Non défini;Intérieur;48.7757, 2.28951;;1 Avenue Cauchy;92330;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement d'enseignement, colonie de vacances, crèche;1901;Salle multisports;;Salle multisports
75;Paris;75056;Paris;750560043;Gymnase Buffon;140110;1;7901;Tennis;Compétition départementale;Intérieur;48.84269, 2.36231;13;Rue Buffon;75005;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75105;Salle multisports
75;Paris;75056;Paris;750560079;Centre Sportif Saint Germain;140194;1;7901;Tennis;Entrainement;Intérieur;48.85157, 2.33595;12;Rue Lobineau;75006;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75106;Salle multisports
75;Paris;75056;Paris;750560168;Centre Sportif de la Grange Aux Belles;140429;1;7901;Tennis;Entrainement;Intérieur;48.87752, 2.36813;17;Rue Boy Zelenski;75010;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75110;Salle multisports
75;Paris;75056;Paris;750560194;Centre Sportif Candie;140488;1;7901;Tennis;Compétition départementale;Découvert;48.85155, 2.38002;11;Rue Candie;75011;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);"Établissement sportif couvert;Établissement de plein air";501;Court de tennis;75111;Court de tennis
75;Paris;75056;Paris;750560258;Centre Sportif Carnot;140663;1;7901;Tennis;Entrainement;Découvrable;48.84289, 2.41222;26;Boulevard Carnot;75012;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);"Établissement sportif couvert;Structure gonflable";501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560287;Tennis Club Parisien de Joinville/Domaine de la Faisanderie;140766;3;7901;Tennis;Compétition régionale;Découvrable;48.82139, 2.46047;;Route de la Pyramide;75012;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);"Salle polyvalente à dominante sportive;Établissement sportif couvert";501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560288;Stade Jean Pierre Garcherie;140773;3;7901;Tennis;Compétition départementale;Découvrable;48.81857, 2.45989;12;Avenue des Canadiens;75012;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;;501;Court de tennis;75112;Court de tennis
75;Paris;75056;Paris;750560427;Centre Sportif Elisabeth;141199;2;7901;Tennis;Entrainement;Intérieur;48.82033, 2.32646;7;Avenue Paul Appell;75014;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75114;Court de tennis
75;Paris;75056;Paris;750560427;Centre Sportif Elisabeth;141203;2;7901;Tennis;Compétition régionale;Intérieur;48.81985, 2.32888;7;Avenue Paul Appell;75014;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;75114;Court de tennis
75;Paris;75056;Paris;750560483;Centre Sportif Charles Rigoulot;141744;1;7901;Tennis;Entrainement;Intérieur;48.826736, 2.300251;18;Avenue Porte de Brancion;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75115;Salle multisports
75;Paris;75056;Paris;750560500;Centre Sportif Emile Anthoine;141789;1;7901;Tennis;Entrainement;Découvert;48.8559, 2.29142;9;Rue Jean Rey;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75115;Plateau EPS
75;Paris;75056;Paris;750560509;Centre Sportif Suzanne Lenglen;141820;2;7901;Tennis;Compétition départementale;Découvert;48.83148, 2.268832;2;Rue Louis Armand;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;75115;Court de tennis
75;Paris;75056;Paris;750560509;Centre Sportif Suzanne Lenglen;141821;1;7901;Tennis;Compétition départementale;Découvert;48.829461, 2.26838;2;Rue Louis Armand;75015;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;75115;Court de tennis
75;Paris;75056;Paris;750560510;Tep Varet;141831;1;7901;Tennis;Entrainement;Découvert;48.8397, 2.28044;2;Rue Varet;75015;Récréation sportive;Scolaires / Universités;;1701;Plateau EPS/Multisports/city-stades;75115;Plateau EPS
75;Paris;75056;Paris;750560543;Centre Sportif du Fond des Princes;141917;1;7901;Tennis;Compétition départementale;Intérieur;48.84775, 2.24285;61;Avenue de la Porte d'Auteuil;75016;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75116;Salle multisports
75;Paris;75056;Paris;750560543;Centre Sportif du Fond des Princes;141918;1;7901;Tennis;Entrainement;Intérieur;48.84778, 2.24426;61;Avenue de la Porte d'Auteuil;75016;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75116;Salle multisports
75;Paris;75056;Paris;750560543;Centre Sportif du Fond des Princes;141919;2;7901;Tennis;Entrainement;Découvert;48.84753, 2.24413;61;Avenue de la Porte d'Auteuil;75016;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560553;Centre Sportif Henry Montherlant;141947;1;7901;Tennis;Entrainement;Découvert;48.867732, 2.271913;30;Boulevard Lannes;75016;Récréation sportive,Formation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;75116;Plateau EPS
75;Paris;75056;Paris;750560558;Stade Pierre de Coubertin;141969;1;7901;Tennis;Entrainement;Intérieur;48.8498, 2.25549;84;Avenue Georges Lafont;75016;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;75116;Salle multisports
75;Paris;75056;Paris;750560566;Tennis Jean Diximier-Apsap- Vp;141995;3;7901;Tennis;Compétition régionale;Découvert;48.83547, 2.26215;19;Rue du General Malleterre;75016;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560567;Tennis Club de Paris;142001;6;7901;Tennis;Compétition nationale;Intérieur;48.83529, 2.2576;15;Avenue Felix d'Herelle;75016;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;75116;Court de tennis
75;Paris;75056;Paris;750560601;Lycee Janson de Sailly;142153;1;7901;Tennis;Scolaire;Intérieur;48.8655, 2.27945;106;Rue de la Pompe;75016;Récréation sportive;Scolaires / Universités;Établissement sportif couvert;1901;Salle multisports;75116;Salle multisports
75;Paris;75056;Paris;750560620;Centre Sportif Reims;142221;2;7901;Tennis;Entrainement;Découvert;48.889, 2.29535;32-34;Boulevard de Reims;75017;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;75117;Court de tennis
75;Paris;75056;Paris;750560670;Centre Sportif Bertrand Dauvin;142350;2;7901;Tennis;Entrainement;Intérieur;48.90055, 2.34239;12;Rue Rene Binet;75018;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;75118;Court de tennis
75;Paris;75056;Paris;750560670;Centre Sportif Bertrand Dauvin;142351;1;7901;Tennis;Entrainement;Intérieur;48.90052, 2.34174;12;Rue Rene Binet;75018;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;75118;Court de tennis
77;Seine-et-Marne;77005;Annet-sur-Marne;770050004;Stade;142787;2;7901;Tennis;Compétition départementale;Découvert;48.91971, 2.72526;;Rue du Bac;77410;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77016;Bagneaux-sur-Loing;770160001;Gymnase;142816;1;7901;Tennis;Compétition départementale;Intérieur;48.23261, 2.70216;;Rue des Praillons;77167;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77018;Bailly-Romainvilliers;770180004;Complexe Sportif Lilandry;142828;1;7901;Tennis;Entrainement;Découvert;48.85048, 2.82411;;Boulevard des Sports;77700;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77028;Beautheil;770280001;Plateau Polyvalent;142846;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.76455, 3.09202;;Rue de la Hemerie;77120;Récréation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77037;Bois-le-Roi;770370003;Île de loisirs de Bois le Roi - Ucpa;142870;7;7901;Tennis;Entrainement;Découvert;48.479724, 2.717528;;Rue de Tournezy;77590;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77042;Boissy-le-Châtel;770420001;Stade Municipal;142900;1;7901;Tennis;Compétition départementale;Découvert;48.82826, 3.13512;;Chemin des Griets;77169;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77054;Brosse-Montceaux;770540002;Court de Tennis;303134;1;7901;Tennis;Compétition départementale;Découvert;48.33899, 3.01973;;Chemin du Petit Bois;77940;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77065;Cély;770650002;Parc des Sports;143018;2;7901;Tennis;Compétition départementale;Découvert;48.45668, 2.52857;;Rue de la Range;77930;Récréation sportive,Performance sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77079;Champagne-sur-Seine;770790003;Stade Paul Hebras;143091;2;7901;Tennis;Compétition départementale;Découvrable;48.39601, 2.79147;;Rue Henri Schneider;77430;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77095;Charny;770950002;Salle Polyvalente Sportive;143183;1;7901;Tennis;Entrainement;Intérieur;48.9713, 2.76038;5;Rue de l'Eglise;77410;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77096;Chartrettes;770960001;Complexe Sportif et Socio Educatif Municipal;143184;1;7901;Tennis;Entrainement;Intérieur;48.48905, 2.7058;;Rue des Ecoles;77770;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77099;Château-Landon;770990004;Tennis des Gauthiers;143202;4;7901;Tennis;Compétition départementale;Découvert;48.14832, 2.70697;4;Rue Cave Calot;77570;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77100;Châtelet-en-Brie;771000006;Tennis Ligue de Seine et Marne;143218;3;7901;Tennis;Compétition nationale;Découvert;48.49399, 2.77423;;Route de Fontaine le Port;77820;Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77108;Chelles;771080003;Complexe Sportif Grouselle;143251;5;7901;Tennis;Entrainement;Découvert;48.8828, 2.57832;;Avenue de Louvois;77490;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77118;Claye-Souilly;771180002;Stade Clement Petit;143327;3;7901;Tennis;Entrainement;Découvert;48.94183, 2.67905;;Rue Pierre de Coubertin;77410;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77122;Combs-la-Ville;771220004;Parc des Sports Alain Mimoun;143379;2;7901;Tennis;Compétition départementale;Intérieur;48.67298, 2.55813;;Route de Varennes;77380;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77124;Conches-sur-Gondoire;771240003;Club de Tennis;143399;2;7901;Tennis;Compétition départementale;Intérieur;48.8592, 2.72465;52;Route de Tournan;77600;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77131;Coulommiers;771310001;Parc des Sports des Capucins;143453;2;7901;Tennis;Compétition départementale;Découvert;48.8121, 3.09028;;Promenade Au Bord de l'Eau;77120;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77132;Coupvray;771320003;Court de Tennis Municipal;340098;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.89652, 2.79706;;Rue Esbly;77450;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77152;Dammarie-les-Lys;771520014;Centre International de Sejour du Bois du Lys;143603;1;7901;Tennis;Loisir - Entretien - Remise en forme;Intérieur;48.50647, 2.63531;380;Chemin du Clocher;77190;Récréation sportive;Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77171;Esbly;771710002;Stade Municipal;143711;2;7901;Tennis;Entrainement;Découvert;48.9, 2.8074;;Chemin d'Aulnoye;77450;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77176;Faremoutiers;771760001;College Louise Michel;143732;1;7901;Tennis;Scolaire;Intérieur;48.80258, 2.9842;;Rue Robert Martin;77120;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77182;Ferté-Gaucher;771820001;Complexe Sportif G. Petit Frere;143766;1;7901;Tennis;Entrainement;Intérieur;48.78451, 3.31237;;Route de Saint Martin des Champs;77320;Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77205;Gesvres-le-Chapitre;772050001;Terrain Polyvalent;143935;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;49.0434, 2.85154;;Rue Andre Maurice;77165;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77210;Grande-Paroisse;772100001;Gymnase;143950;1;7901;Tennis;Entrainement;Intérieur;48.38684, 2.89975;;Rue Clovis Moriot;77130;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers;"Salle polyvalente à dominante sportive;Établissement sportif couvert";1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77211;Grandpuits-Bailly-Carrois;772110001;Complexe Sportif;143965;2;7901;Tennis;Compétition départementale;Découvert;48.58334, 2.95655;;Voie Communale À Côté de la D619;77720;Récréation sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77219;Guérard;772190001;Parc des Georgeres;144004;1;7901;Tennis;Entrainement;Découvert;48.82171, 2.95734;66;Grande Rue;77580;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77222;Guignes;772220002;Tennis de Plein Air;144022;3;7901;Tennis;Compétition départementale;Découvert;48.62947, 2.8034;;Rue de la Butte du Prix;77390;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77234;Jablines;772340004;Île de loisirs de Jablines-Annet;305882;5;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.914871, 2.731258;;;77450;Récréation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77243;Lagny-sur-Marne;772430007;Tennis Couverts;144104;2;7901;Tennis;Compétition départementale;Intérieur;48.8685, 2.7121;14;Avenue Andre Malraux;77400;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77257;Lizy-sur-Ourcq;772570006;Gymnase;144184;1;7901;Tennis;Entrainement;Intérieur;49.02925, 3.01633;;Route du Plessis-Placy;77440;Récréation sportive,Performance sportive,Formation sportive;Scolaires / Universités,Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77268;Magny-le-Hongre;772680005;Skate Park;356662;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.86388, 2.82174;;Rue du Bois de la Garenne;77700;Récréation sportive;Individuel(s) / Famille(s);;1701;Plateau EPS/Multisports/city-stades;;Plateau EPS
77;Seine-et-Marne;77269;Maincy;772690002;Stade Maxime Verdeaux;144252;2;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.542804, 2.701223;;Rue E. Bailay;77950;Récréation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77270;Maisoncelles-en-Brie;772700001;Terrain Tennis;144254;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.8602, 2.99018;;Rue de Meaux;77580;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77277;Marles-en-Brie;772770002;Stade Jacques Sabatier;144277;1;7901;Tennis;Loisir - Entretien - Remise en forme;Découvert;48.73255, 2.88101;;Route de la Houssaye;77610;Récréation sportive;Individuel(s) / Famille(s);Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77285;Mée-sur-Seine;772850009;Tennis Club House;141335;2;7901;Tennis;Compétition régionale;Découvert;48.54223, 2.63461;335;Avenue du Vercors;77350;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77285;Mée-sur-Seine;772850009;Tennis Club House;141336;3;7901;Tennis;Compétition régionale;Découvert;48.54191, 2.63493;335;Avenue du Vercors;77350;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77302;Montcourt-Fromonville;773020002;Salle de Judo et Tennis;141524;1;7901;Tennis;Entrainement;Intérieur;48.3022, 2.70441;30;Route de Moret;77140;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement sportif couvert;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77305;Montereau-Fault-Yonne;773050008;College Paul Eluard;141555;1;7901;Tennis;Entrainement;Intérieur;48.40056, 2.9689;;Rue Henri Barbusse;77130;Récréation sportive,Formation sportive;Scolaires / Universités,Autre(s) association(s) et groupes divers;Établissement sportif couvert;1901;Salle multisports;;Salle multisports
77;Seine-et-Marne;77309;Monthyon;773090001;Stade des Avernes;141572;2;7901;Tennis;Entrainement;Découvert;49.0099, 2.8338;;Rue Biscanne;77122;Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77315;Montry;773150001;Stade A. Robert;141602;2;7901;Tennis;Compétition départementale;Découvert;48.8845, 2.82139;;Rue de Conde;77450;Récréation sportive,Performance sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations;Établissement de plein air;501;Court de tennis;;Court de tennis
77;Seine-et-Marne;77317;Mormant;773170001;Complexe Sportif Coutrot;317900;2;7901;Tennis;Entrainement;Intérieur;48.61215, 2.88214;;Rue Guigneveaux;77720;Récréation sportive,Formation sportive;Clubs sportifs / Comités / Ligues / Fédérations,Autre(s) association(s) et groupes divers,Individuel(s) / Famille(s);Établissement sportif couvert;501;Court de tennis;;Court de tennis
